,Unnamed: 0,gasto_alimentacion,gasto_tecnologia,gasto_moda,frecuencia_compra,promociones_utilizadas,distancia_a_hipermercados,ingreso_cliente,ids
2194,2194,685.1803022502378,764.9387268705706,565.6229109993867,6.0,6,74.03753677265637,543.155528161104,7194
2195,2195,555.3171857062798,427.5758786672157,331.65015285609405,6.0,8,38.45978070186956,325.67259150355375,7195
2196,2196,519.4195694434444,1324.1893140459547,,4.0,7,40.372140727347656,420.56289135962817,7196
2197,2197,901.3407050042044,1391.476461104737,594.5417654395321,7.0,4,49.84444758387479,823.8390420717847,7197
2198,2198,125.43101467458108,1136.538433107299,146.98025935529515,,6,44.14128031215396,396.1768484729282,7198
2199,2199,202.4273782212144,62.52305798971816,648.437480655212,3.0,7,73.76149233909521,6.87181818847391,7199
2200,2200,191.86455620723663,961.9420732120028,244.67418219080253,5.0,8,34.044244035404034,139.24029989778307,7200
2201,2201,781.2417926089493,386.5622085718689,489.8057160051095,4.0,1,49.49983219254826,492.413718362587,7201
2202,2202,405.6859214672813,437.4177557152501,477.3230892594995,9.0,1,49.23915176998173,714.5993434669064,7202
2203,2203,674.1716902666309,316.5157346109792,182.65263398827088,7.0,2,49.762698333770565,549.4193103629606,7203
2204,2204,643.4046134583091,879.9965712620574,379.2780124414736,5.0,9,49.7318846025744,413.4260324657398,7204
2205,2205,447.2451727682785,697.7420511325713,664.2782507002723,4.0,0,78.12910320108337,487.5043653189775,7205
2206,2206,578.4109500181587,330.667958585679,778.9847904421194,11.0,9,50.830684792626194,579.0367720065931,7206
2207,2207,680.6246802144941,1402.329349979171,63.623815155144605,6.0,3,50.35095294973127,647.3457389054037,7207
2208,2208,946.8552968903244,396.8735723131754,159.99063725959417,5.0,4,35.762099848340135,630.8587370654806,7208
2209,2209,618.0706655748833,1179.171410085327,513.0796784546408,3.0,1,55.86570425999602,596.3856079831421,7209
2210,2210,652.9307605914828,85.80180536776248,51.88482972879872,,1,33.25545663403659,418.06354152541735,7210
2211,2211,161.07023593339792,316.0461573307375,618.4925130742589,7.0,5,54.08691270281943,236.7658075658346,7211
2212,2212,956.9942332841008,1237.3557978939928,487.2596815880895,,9,35.98876874036337,629.1153231713153,7212
2213,2213,575.2737351184476,827.8185063462292,554.6484050311333,4.0,3,83.35837109486414,466.7143563957008,7213
2214,2214,821.1460778739297,986.855923937798,518.1806706247503,8.0,5,50.6220198828818,630.2961694799753,7214
2215,2215,145.26195683265016,671.9026674905681,499.2603424477946,2.0,6,50.62436749159794,169.95751385028873,7215
2216,2216,478.8191221633819,681.6665880512693,126.8092943803414,1.0,4,40.265541275261945,186.77788191832343,7216
2217,2217,331.27791323743145,231.8358200077776,226.4185611409953,3.0,8,69.99126609947939,27.543299716447763,7217
2218,2218,340.27830881973097,297.9393366541395,397.9380817614877,6.0,0,53.975417709593145,543.8368990921612,7218
2219,2219,812.3083569648365,1382.5457614849768,300.7928719858973,7.0,3,69.40843884569983,785.1343737574563,7219
2220,2220,661.4800527419682,713.5665483845062,637.2953952445067,7.0,2,68.63381803389572,547.5126769659512,7220
2221,2221,495.7707806585632,735.0598790859644,556.4547510750967,4.0,5,63.82607056470742,441.2574121309286,7221
2222,2222,109.52716562775409,1016.179620698843,283.6027823200431,8.0,9,65.64845456895227,537.9166441002416,7222
2223,2223,968.4351486509768,70.48408480847868,763.3169284518002,2.0,4,73.02748590576033,299.8123931910875,7223
2224,2224,965.8209280201514,822.4065224263063,533.1814518286105,5.0,9,57.34355795473262,482.82756437093167,7224
2225,2225,295.7969892520346,1333.7365502418927,684.9688753669567,4.0,1,72.18870518872343,664.8984113844181,7225
2226,2226,137.21173508490102,655.091525218959,728.4389659047431,0.0,0,58.75753280303896,124.6553584483048,7226
2227,2227,577.1794267107119,648.2753426111196,198.22494228445225,1.0,2,45.72587174842671,187.874025332882,7227
2228,2228,956.2697331547668,707.2998691793963,348.2983952223849,5.0,7,46.23674843543789,478.8759589838195,7228
2229,2229,919.3562611884414,1289.8979761314351,95.72671783120416,5.0,3,31.292588953327787,704.4073896227738,7229
2230,2230,626.1965775004569,934.5015749448024,160.86585679985205,8.0,7,46.46529252359752,679.7242738394324,7230
2231,2231,373.1939655883365,1133.658809369494,490.5996803579538,5.0,1,49.756795797628406,555.4211984167046,7231
2232,2232,396.9647953922764,1091.3177282684928,437.849903221919,5.0,3,69.25493763491718,475.7318319820726,7232
2233,2233,908.1221963374248,123.74663624962312,378.1425815393593,4.0,9,55.00074891287701,562.1773026712266,7233
2234,2234,542.6056320720193,1466.2144576687226,587.7217922524022,6.0,5,74.86399134075023,583.8101078549477,7234
2235,2235,218.004606070431,1074.001849974022,249.42991542848796,2.0,7,48.7709038375644,72.93549572655154,7235
2236,2236,323.58292837624657,891.181606959138,360.83532306518015,3.0,3,48.44492029190698,435.0622300715706,7236
2237,2237,349.1154113207492,115.50604092698217,753.6622030330399,4.0,6,91.8718159006082,257.57258785325405,7237
2238,2238,211.1920164387184,1381.2177259910395,475.31775226635096,7.0,6,56.50857255500601,580.9823117450976,7238
2239,2239,516.7399433691622,730.8573837148033,561.075124310983,2.0,4,95.1455026477697,178.81289583225498,7239
2240,2240,924.445817447492,1371.2289530546293,609.12287646771,3.0,0,80.74279021273674,779.3148113117769,7240
2241,2241,701.9042886930348,656.6900536823323,385.0357576843422,7.0,1,42.7586843943084,774.3202788716114,7241
2242,2242,165.2265318239705,887.0922501856635,373.1070904371641,,9,49.79571049359597,29.06115196858275,7242
2243,2243,104.94533602824644,1345.890997807964,402.6532529479209,2.0,3,37.93973346617011,402.4293484669339,7243
2244,2244,348.6229007223289,718.2048526673317,696.5147747038989,7.0,8,102.08283043948715,456.636514825706,7244
2245,2245,426.42364131454633,310.3205346306359,322.71171171559536,5.0,9,49.690591236194585,165.76820709075753,7245
2246,2246,799.0747021420982,666.3441244494533,713.9615477172722,6.0,1,99.7999423250231,770.904542483368,7246
2247,2247,970.30497153733,603.3586122945602,80.6876243021387,7.0,9,59.16777714062317,350.86463413547483,7247
2248,2248,448.8104560811893,1109.751443813339,239.62636990657828,5.0,5,56.58305321568259,568.2836260322267,7248
2249,2249,718.021026835175,1269.0637585283428,723.0416133819422,4.0,1,112.40290923154406,578.1559026093158,7249
2250,2250,995.4117166176668,66.43178034747976,749.578240777835,3.0,4,77.73102023720773,339.0653964321316,7250
2251,2251,771.0999254875129,767.4819444324993,205.75618894822824,7.0,2,45.84616177551022,880.3757601689222,7251
2252,2252,672.57059417726,437.5372069549973,212.8698227561921,4.0,9,32.64084265898657,266.67133053829025,7252
2253,2253,170.26736876047386,288.4274000327896,615.6844344455437,10.0,2,61.49471837164355,687.924066848951,7253
2254,2254,390.8936810752572,1015.2732179784932,321.09907956558595,7.0,3,63.19520153573791,614.4996981402927,7254
2255,2255,922.0529426114412,1261.541179699318,204.24190896191917,9.0,0,61.47270867867415,896.5281566824792,7255
2256,2256,280.90493351281515,839.3883432845261,220.42654430459592,5.0,0,46.21154443826965,843.8556018711726,7256
2257,2257,859.2313233458873,331.00152773858974,278.13819374822594,4.0,0,53.82475047714848,579.9727544722265,7257
2258,2258,726.6913165724549,1139.363724153345,674.7409593350775,7.0,1,82.70853273080081,712.2621616835182,7258
2259,2259,429.6919337476792,805.932369988185,392.28324413595175,,6,67.12108172106423,266.108204318496,7259
2260,2260,576.256842741391,1216.725283853344,145.31645905977518,8.0,7,61.626836475372464,489.006555984593,7260
2261,2261,588.5258218775323,1448.8480983780655,328.6520583463504,3.0,8,51.47638502277497,532.9925857746994,7261
2262,2262,742.6484065664977,658.0589380154216,292.37584469210253,7.0,9,44.18354131225733,440.5013447029339,7262
2263,2263,564.9003469892765,512.5530383969125,107.07627806654006,8.0,2,52.40786879944095,536.3310417196208,7263
2264,2264,219.76839116574965,459.0152881215541,667.4686517983702,5.0,2,51.64130948738874,396.1777070111908,7264
2265,2265,796.1092043697214,1051.9303766456424,598.5129111804719,8.0,5,60.18272125986652,677.3153643415277,7265
2266,2266,465.6452472155069,1459.222241860754,376.67157388164753,5.0,2,33.2088262812512,617.8673803735611,7266
2267,2267,966.7845011907344,464.43748344693824,576.157142137312,5.0,9,72.86084354137947,265.4502092853568,7267
2268,2268,355.16240406373095,720.303412713407,304.0320565350901,5.0,3,43.4097510886594,457.257995950013,7268
2269,2269,336.7709022669261,885.6798433698436,751.8770107248212,4.0,3,65.68394029788061,359.35298745702755,7269
2270,2270,400.15665610766433,1433.1892070173394,425.5862872765269,4.0,4,59.594504824411146,501.009810912524,7270
2271,2271,615.0853143627629,408.3604906871459,133.40219343089882,5.0,1,52.867678849186376,424.2223033071666,7271
2272,2272,905.382766180884,1444.36781472894,406.3864507132579,4.0,4,49.24425122195845,412.1641749261598,7272
2273,2273,258.6534761260133,809.837837156839,320.0980954651097,6.0,4,49.05493229774,227.27012042888103,7273
2274,2274,351.7109178392982,1106.161095030507,75.57814248532938,4.0,9,68.62540713543237,258.8475815976376,7274
2275,2275,623.5118588330756,1182.9443003002557,312.2823482143205,5.0,7,60.528297521353394,511.0790799784777,7275
2276,2276,508.90081794536354,288.68338190026594,782.2556133447264,3.0,5,65.4983158891803,274.7083030115163,7276
2277,2277,502.5905985301528,1463.3796772503092,244.73702403809847,1.0,6,44.921493726177474,229.11040151979256,7277
2278,2278,838.6608358867659,1465.3748378218413,593.0020781092496,8.0,4,55.08814988826162,860.6296000510772,7278
2279,2279,931.490472260225,1305.9465801229496,165.60488416809497,2.0,6,42.89257729702082,577.9310474027094,7279
2280,2280,533.1762694628937,1272.8644824353405,176.99036337488803,2.0,5,47.07398107438916,480.01122042215616,7280
2281,2281,718.6166159025464,523.0834115087896,272.3682276203914,2.0,8,29.96388102628854,215.9679544848152,7281
2282,2282,820.9528399246545,1285.496368016761,60.96104038666634,3.0,3,51.11531992833415,532.5433905851894,7282
2283,2283,566.5297693484475,1338.0755378330755,412.7340231214104,3.0,6,49.52394883660549,333.46571685613424,7283
2284,2284,364.8847680583618,436.463354277758,777.3691277982963,3.0,1,55.013084120566816,486.3806767988792,7284
2285,2285,674.2761379500554,297.4515188941625,261.1481835836866,5.0,3,42.19456769690812,326.8923758942784,7285
2286,2286,626.5981902754532,1147.6191862583592,552.3706715480704,8.0,9,79.83003272946115,534.9189568583298,7286
2287,2287,911.4065377656492,887.7161761452028,683.2108358085221,4.0,1,89.16921797859297,677.8988057448867,7287
2288,2288,147.16633309287042,206.40163976098088,754.5920134343146,5.0,3,99.72546553200412,271.34813602157885,7288
2289,2289,919.11824842012,629.2831186342513,68.99474915342228,10.0,3,47.49218656623067,748.249964277165,7289
2290,2290,580.9888253488236,531.3999204901586,,6.0,5,52.911988230378405,514.5438374721125,7290
2291,2291,114.10850444492252,1008.0016802956106,111.049689702797,6.0,7,23.931995383718977,318.3513615312936,7291
2292,2292,410.2319608910093,659.5874733262707,285.0400035522375,,3,39.98584239679447,499.83070825726304,7292
2293,2293,751.9002074877878,990.5806342523704,606.98908277625,3.0,8,59.72544118087956,418.7435004684463,7293
2294,2294,539.5897791422497,1209.1126987134512,326.1796899798226,5.0,2,62.11932848170184,647.9518926738152,7294
2295,2295,982.1431336968932,1075.255200785237,92.38671881988525,3.0,6,41.1696062072693,295.898009128175,7295
2296,2296,480.3490664479437,945.426247215874,607.4337585312077,6.0,5,83.6402914627128,496.5010523897921,7296
2297,2297,393.971706663407,1364.3782082433534,467.57455676266005,5.0,9,54.32670544319996,322.8419423503585,7297
2298,2298,839.5047409866113,409.2835472456961,398.9451809118846,2.0,3,43.19533642280129,415.978237193468,7298
2299,2299,593.1160294222282,785.9569233368003,360.1676668285633,9.0,9,68.93537925224433,526.5368023062002,7299
2300,2300,714.093921156303,1146.3618968560445,521.1167531611857,6.0,7,90.53948669656047,540.0761796607716,7300
2301,2301,825.1321042348097,374.8498756384103,737.7872159438674,5.0,0,38.75076413001885,573.3062445085468,7301
2302,2302,704.2847915130583,356.95578033905696,365.344753212939,6.0,9,61.83949407203493,313.3886004882419,7302
2303,2303,480.1667452917981,1042.1959154736423,340.71056050567046,5.0,5,47.73121705742105,698.313446215113,7303
2304,2304,212.3168031048706,1181.9267772908936,320.9501221751055,4.0,7,44.93807933398003,234.51942664893036,7304
2305,2305,622.2233499141705,1335.2289430490669,199.39303610038695,2.0,1,59.37713776204696,599.9973912693235,7305
2306,2306,907.6899940563336,700.0548489926191,674.5723983596458,10.0,2,56.82790561024385,926.030428544222,7306
2307,2307,477.0031838665735,1088.6293339436158,222.6211832408908,3.0,4,42.49308137338025,316.1596068807882,7307
2308,2308,919.6527113585564,297.8768536300246,465.8086890994332,5.0,3,54.98042479251973,660.4738163697812,7308
2309,2309,553.1750378041618,506.400915980667,636.0060476112418,3.0,7,88.14188027934463,313.1386490712868,7309
2310,2310,658.7574061982289,966.575180701272,69.34586074929501,,2,45.85175043602425,586.6206616980198,7310
2311,2311,849.6896284500785,264.43115040942024,427.6355794429285,5.0,2,61.40299109725203,483.6847842422328,7311
2312,2312,608.1373986766494,1435.7394636074887,351.66376575423703,2.0,3,51.84819176267773,704.1339695931347,7312
2313,2313,181.87240536600717,235.39334279332547,104.58728741924656,5.0,6,31.45978549590448,162.6410285792441,7313
2314,2314,982.8814607203556,1176.3080439701043,664.043268934232,2.0,7,61.90573980810103,634.4743499369852,7314
2315,2315,321.26437172155033,511.9900901395065,352.2396847292991,4.0,6,58.73951824767985,121.37522230913108,7315
2316,2316,739.4547957671787,1112.7126575873467,329.5270311021918,9.0,3,69.58167835186215,751.2636609780436,7316
2317,2317,554.6020947559648,636.8986764284742,555.0626319162777,3.0,3,111.2799493940336,431.1798291658328,7317
2318,2318,530.8953731359372,1134.061825606112,382.6072796357358,4.0,7,38.67321685140453,486.22240208332494,7318
2319,2319,319.5467369802023,1355.490596923163,329.06308657008185,5.0,4,55.93165104815099,529.9602701670452,7319
2320,2320,749.9356891300937,914.4078383722148,471.8312098113203,4.0,2,38.545489281427336,660.8134035421429,7320
2321,2321,201.50943834788853,287.6956968992753,320.9268585059665,2.0,4,51.306309956303934,210.7241001022072,7321
2322,2322,991.4079784253368,1429.0506663214885,615.2275886899773,5.0,6,63.7935317220672,802.8569688133754,7322
2323,2323,860.8361833964835,822.1040951267801,618.7138952790469,5.0,1,67.41317817791585,654.1926292679916,7323
2324,2324,581.0580460052129,397.1697213555742,616.2804322528377,5.0,6,61.025163381484816,307.7708833388016,7324
2325,2325,482.0976604522085,642.2195858163213,642.7593267346641,8.0,6,76.49088911440893,574.0145955703705,7325
2326,2326,357.8181692138809,1095.5841999385905,457.6044171847855,3.0,7,42.44633855852481,323.7561104939991,7326
2327,2327,551.4323238466907,1406.185592160514,665.0507618353955,5.0,3,76.82883029071954,589.6058683403362,7327
2328,2328,891.4757158217512,1364.5501606917162,251.36268169942676,5.0,8,47.54495808767,516.469103207219,7328
2329,2329,347.5057606306152,253.41948195571732,735.7956206264133,6.0,1,80.48492692283924,466.3556707025273,7329
2330,2330,550.4837129228224,1314.0948984160214,351.5272537947371,2.0,6,41.38367373651132,283.3612813300638,7330
2331,2331,311.0949118603278,905.74241145851,447.6618259106653,6.0,4,51.999523694057416,437.37127560396624,7331
2332,2332,403.43420229845634,644.0352241905089,174.68386798709025,6.0,4,51.53231887862435,474.3088452134515,7332
2333,2333,271.23445803099924,723.3321852834407,76.2829980938544,2.0,0,42.99338406437361,461.9116131818439,7333
2334,2334,991.4852745290692,1202.1869914842134,118.81613345324337,10.0,6,54.613142584014405,853.9508273095607,7334
2335,2335,614.34770181621,1274.9238651343294,51.63367444663165,11.0,0,63.78585555722329,779.1160107461473,7335
2336,2336,759.5336116330259,1003.9504974497472,627.9693588253182,7.0,1,85.08218778198555,739.7371204408698,7336
2337,2337,188.42492210683304,134.7688748904451,619.724166801829,4.0,6,80.60133926338005,98.97223826901524,7337
2338,2338,429.5057950668842,1222.2723262763584,362.5674683694898,4.0,6,36.14436527942317,456.3667386657333,7338
2339,2339,903.3758227425892,87.32910993731072,506.47539491629294,,1,82.40051605478423,510.909575244874,7339
2340,2340,175.9944937815531,612.2638059316195,162.53321198642436,6.0,4,29.413307247040485,378.48793745193177,7340
2341,2341,248.93490550565184,694.0427846825716,683.412112600955,5.0,1,47.53086221229987,569.7111666267199,7341
2342,2342,662.8758493160517,783.8547065397668,515.7995806910101,3.0,7,66.93185155195691,472.384596317001,7342
2343,2343,660.5100946938027,421.1324195528433,314.2746765203358,2.0,7,51.734742112156944,204.27054479854212,7343
2344,2344,854.4043400085367,657.6459775015177,692.216837979824,6.0,7,92.64708720800417,547.9335657936483,7344
2345,2345,941.9434874842792,1191.5827185531773,,,9,50.90665024554436,695.019884592578,7345
2346,2346,227.7878278827374,443.3362896920388,,4.0,6,59.842114665339686,-28.188461829157376,7346
2347,2347,333.4364366742996,1229.2136048589691,322.34111405740435,3.0,4,48.84759958415055,366.5517674062229,7347
2348,2348,484.7152651239303,68.23498376674756,201.1363484327653,5.0,4,49.91956368382064,245.78839981140388,7348
2349,2349,100.81295696912468,257.0583570167604,181.091578475528,4.0,7,71.54565521894553,164.77194833360187,7349
2350,2350,162.83287266372542,1391.6859775537114,388.61305729680186,8.0,0,59.5543536955034,714.7454378039218,7350
2351,2351,303.8421501469195,732.0798973703238,327.481800048833,5.0,3,51.760829890609706,487.7860918049699,7351
2352,2352,532.9917676142306,123.65657786004353,96.040927272257,5.0,9,45.73856028229986,162.39274704153195,7352
2353,2353,326.37046435175154,935.1427163102068,282.6117743744386,5.0,4,39.686848983045145,416.7179590632976,7353
2354,2354,889.0137030007432,711.2102091565,150.30455955755656,,1,45.55073232438537,485.792650057739,7354
2355,2355,391.84558798781,178.45211976261277,651.5632120165584,1.0,0,50.22685847978304,197.02390254189547,7355
2356,2356,932.1605309283658,554.5456150658515,408.66210274005726,8.0,5,58.663641638157294,584.0269194962201,7356
2357,2357,977.308534661239,940.9178223132984,188.11206420516385,2.0,7,46.03227933962374,465.55945787517874,7357
2358,2358,504.8753805168209,960.1773896150715,171.07360099505635,7.0,5,46.924255467772205,585.9636433274565,7358
2359,2359,304.41593520939125,1336.0093929283498,663.9744210129853,4.0,5,61.89686544216137,536.6215508914152,7359
2360,2360,362.49952008070295,764.1338296054803,,1.0,4,56.6202670134763,92.7880814539667,7360
2361,2361,798.7003134935015,201.8698012145664,427.1875196884278,,7,39.63097821006942,497.7674620641047,7361
2362,2362,346.0147370133319,214.65200525646335,385.9992622565835,3.0,9,55.34690377506536,139.66517329941388,7362
2363,2363,442.52458112825616,654.3647947595492,608.3767181075372,,1,51.77489989054402,631.3362421216211,7363
2364,2364,530.7182726336648,318.71565115789343,462.73852872959503,4.0,2,46.39305080952506,550.0850822495593,7364
2365,2365,617.6000048229857,1385.3830575796433,139.49460418170088,4.0,3,34.724417529676714,680.0000455644395,7365
2366,2366,996.4903962711144,357.5134518987351,102.093145714596,4.0,3,48.73909126190526,375.5566364521125,7366
2367,2367,308.98877964723306,595.7361470609623,250.9049995665178,9.0,0,61.82749878130184,603.9863498022065,7367
2368,2368,418.081332923352,792.9537294836559,,4.0,6,55.49761984465561,73.42387456440105,7368
2369,2369,336.60205930945995,529.0832442046067,111.2547525428675,3.0,4,41.053258730279055,363.3042265909108,7369
2370,2370,425.0020929793393,1013.6645860157852,453.4927791968881,5.0,6,45.314510467024085,342.42874493492934,7370
2371,2371,190.7240652051585,927.6205561930572,740.6443945829654,1.0,6,59.38910735399526,227.5232890349388,7371
2372,2372,423.8287905169425,1412.083157442721,107.64235936904396,7.0,8,52.360029472787495,296.9382294076362,7372
2373,2373,899.0785283179496,1256.3406377933406,192.69383054241072,7.0,4,48.318054823813725,526.5280943036149,7373
2374,2374,368.73086306180414,924.2944484826788,515.7411679547273,2.0,7,85.98401350677224,80.27535466412922,7374
2375,2375,434.741301864162,697.7319833384951,60.37352934626065,4.0,0,48.42743068633872,535.7974872624623,7375
2376,2376,950.0267479941411,941.4232965135286,744.6888473179852,4.0,2,93.19070822098703,782.7191897070893,7376
2377,2377,755.5410966941814,953.4456993969408,130.52069926579554,4.0,9,50.375163054446666,247.37855775626053,7377
2378,2378,565.0648433362435,440.88751990721295,95.31972324830885,4.0,9,39.88467228748888,354.21572470192746,7378
2379,2379,799.4734555630965,308.12549891150763,194.172314092626,,1,49.20726406406475,539.7602521330365,7379
2380,2380,210.8616839690536,802.5609529780527,507.7586476548351,6.0,0,59.86947090468665,525.886921332199,7380
2381,2381,518.041317898758,495.53153923292274,755.7978106926851,10.0,4,70.70630865333987,646.8752577098808,7381
2382,2382,206.4125158622797,608.584147703665,409.3061868447225,4.0,1,59.90630359650647,616.5538899603209,7382
2383,2383,310.256330517622,52.41225433166499,451.4524321377656,1.0,1,62.3278410189158,150.3593301614436,7383
2384,2384,227.68053376623277,1038.4330678793442,382.3102482731275,4.0,2,63.3959759407327,341.5700648442906,7384
2385,2385,425.62111525222537,134.12241289177325,452.2604962798078,,4,48.382589689584194,409.7859549415763,7385
2386,2386,443.47538835633327,1116.433628892819,252.01455991925025,,2,18.801977130937388,434.34795158349937,7386
2387,2387,952.5777236499168,351.5417942053553,571.1951117922466,1.0,7,94.12817414652596,151.44314724163598,7387
2388,2388,337.71315806877635,288.90910957475666,582.4464390224936,5.0,5,60.61869530464686,329.64762806024,7388
2389,2389,525.1859607848652,920.8065279410478,440.6307742282488,,8,50.45264808739955,424.23157889113713,7389
2390,2390,830.2414635671381,1476.0357601070195,694.6312901562633,4.0,2,59.77093336570738,713.823723114678,7390
2391,2391,834.0558277929955,662.0009057400215,545.5975903739377,1.0,4,67.16867121421303,248.9733302463449,7391
2392,2392,775.3088683315182,1310.5126979931902,420.1216317066856,6.0,5,62.208900079638696,528.9712477479777,7392
2393,2393,359.05038592606564,139.66926961465788,681.5849457398147,5.0,4,74.09323348851647,144.65319440575777,7393
2394,2394,545.4744574702213,787.5689732802524,488.24041013896624,4.0,6,56.024882678156544,494.8079248317313,7394
2395,2395,267.59043566805093,1038.5605031648752,107.0018248304716,6.0,1,54.948946306885006,615.0057227861716,7395
2396,2396,269.55957050452383,594.3143675358369,651.9560800733606,4.0,4,75.59968861347777,399.4590909909505,7396
2397,2397,492.2570918244799,237.7308075550997,684.1927541135918,6.0,6,71.19673004806734,261.4788634014973,7397
2398,2398,764.732999118647,72.3393464490135,86.05707211581307,4.0,8,65.23281032945428,86.39180921241734,7398
2399,2399,573.925833998054,610.7763873270156,627.8119039606688,5.0,3,56.87673970255501,554.3472970610428,7399
2400,2400,898.014898762707,1126.9707773590517,785.6441533143302,8.0,0,77.24140215559892,902.7954023807788,7400
2401,2401,847.8179179998183,1486.3000140523466,643.0498307922135,4.0,9,86.75377037161591,600.9030921672742,7401
2402,2402,128.444898538365,721.4553043521109,348.4095921949841,3.0,1,47.89629627782434,196.90820845774604,7402
2403,2403,611.5771385795945,477.6299073339656,588.2970229559088,5.0,3,74.27653784641282,473.11595623807193,7403
2404,2404,648.2451379200788,552.6669195146876,269.13066528154025,3.0,6,51.53725762057845,281.95389405057614,7404
2405,2405,965.4176298700734,183.3000648373728,543.3099383007329,2.0,7,93.69571407610148,206.4738408827798,7405
2406,2406,120.91296403797556,702.6641867824417,,5.0,8,56.99424703069009,22.39095053932129,7406
2407,2407,577.9933938717661,959.3365034209892,546.6705555717058,5.0,4,82.97281405379019,655.660179313339,7407
2408,2408,284.3032257422672,954.1872477437668,360.3768424818711,3.0,5,71.85025448056622,287.8563330447336,7408
2409,2409,148.29661566243018,68.51508989371706,165.62566556483267,1.0,1,54.13067947472912,191.52614218396263,7409
2410,2410,628.739672258551,968.9113485844748,365.7822829295368,6.0,3,30.567412348020248,656.8664835702876,7410
2411,2411,795.3437292695222,1015.2453215546572,408.0568388538716,0.0,8,61.61249071162766,236.67845600752165,7411
2412,2412,797.3789043026691,777.9355661801463,558.3963136920721,5.0,5,83.00756539396662,618.1077482687043,7412
2413,2413,127.2595691403161,1420.0749841594509,263.3852716764368,5.0,4,49.5354102974006,401.65311514987167,7413
2414,2414,466.2517602444304,424.1648790357958,,7.0,9,92.98311935429965,375.2324962643517,7414
2415,2415,140.05866443375845,1285.2780675455951,225.37812112808524,4.0,9,40.48150191393936,274.6935181572037,7415
2416,2416,323.05478229169273,302.6212675274816,623.6815082593786,6.0,5,77.72272326952562,229.71976004481587,7416
2417,2417,273.5926324821535,429.8350029688008,591.5836995908531,6.0,5,63.21528393435902,220.64889846734417,7417
2418,2418,293.66432131794147,347.1032238541504,138.3112304322023,8.0,1,36.69250567159623,312.3574158331836,7418
2419,2419,405.2065726310757,1333.7132697232971,494.4911778975072,2.0,8,62.3444792925011,417.51221319503753,7419
2420,2420,349.6762376523984,1200.6122352384966,116.03752019720255,7.0,8,60.21649716440491,543.20236152814,7420
2421,2421,966.0519201948384,703.2014739058009,776.8432389131218,5.0,4,85.42349891911653,477.5476823626048,7421
2422,2422,417.1664080084439,598.1334542582397,304.42972118296063,5.0,1,63.19999973699223,564.5371337735046,7422
2423,2423,904.7552637636747,68.70687014171216,65.19586223591097,5.0,9,46.53275181729106,331.8376540114675,7423
2424,2424,262.9375043688326,1067.8124033788008,427.711286549016,5.0,9,43.47343740825262,158.84175149453242,7424
2425,2425,787.3721804693929,1449.1602816336224,141.39700146730877,4.0,4,47.476734860089614,584.3308660089233,7425
2426,2426,155.2109824221785,1178.8530192409862,538.2071090950336,3.0,5,68.98771655551913,509.6222987478578,7426
2427,2427,516.4851065224071,387.96110801715406,598.2545644545322,9.0,2,88.3840915170381,639.640830062295,7427
2428,2428,104.95939621197334,433.5279455447453,,8.0,2,67.55724783829932,593.3675844810941,7428
2429,2429,829.2616867624924,663.0641549442099,716.4826264473327,1.0,5,71.92632995003345,425.1218846302262,7429
2430,2430,955.4374324340056,641.2109405577436,282.0871522244534,4.0,3,66.27694995323168,594.7862468144084,7430
2431,2431,131.5966337444311,386.8896381287126,318.3198068757179,5.0,1,48.80938545660539,538.5395437259576,7431
2432,2432,940.461725325983,1197.8457923021035,780.854671505476,4.0,5,77.92976961677861,589.0947591529855,7432
2433,2433,796.4685023422177,1189.8242648320354,375.4413667389357,,8,49.5265126345678,594.3069685569488,7433
2434,2434,422.9754209135158,1074.382710426383,353.5293997126073,,1,46.17853466207768,581.1322563555569,7434
2435,2435,917.9888961005248,57.192872275166586,744.0204739355452,,2,91.18942234500643,516.7259551474268,7435
2436,2436,366.6315441258109,1380.198532680198,190.47674736658797,7.0,7,44.65859390231442,655.7242826812501,7436
2437,2437,468.3657810112858,539.4592524039821,405.5568308756593,9.0,3,42.43125086523364,785.4679373798259,7437
2438,2438,187.04013597281948,91.78719525122894,414.0694805406217,1.0,5,47.7578495540776,-113.50667725803764,7438
2439,2439,691.2450657101296,974.2575996141876,606.8961940201551,6.0,2,46.34052559997412,714.1983827663436,7439
2440,2440,126.64074586804468,1119.5189779934212,376.5601268501295,7.0,9,54.94932724929777,421.0760823587526,7440
2441,2441,536.4147476791336,1022.8934712055432,697.4165840411758,8.0,9,87.60585063642526,751.564348693377,7441
2442,2442,714.8726652272804,616.828559788951,552.6852359916686,1.0,4,81.86062192277036,393.0766131022415,7442
2443,2443,839.1138408541998,1298.690700749491,748.2256494295978,,2,61.67688943344473,647.7520634198904,7443
2444,2444,234.94725065949592,566.9373400634655,246.5158913321064,8.0,0,44.54571936261131,685.9719202928209,7444
2445,2445,778.6813296238456,830.4744624811048,659.3018811188534,9.0,0,94.84488289963392,1025.9304720504078,7445
2446,2446,747.1693211995266,1386.546982123333,137.57990671930065,6.0,1,49.04635128551796,717.064973743481,7446
2447,2447,603.6134807078058,1105.4482165002692,651.4475738195323,6.0,1,77.4230311411728,669.6515019125497,7447
2448,2448,626.1801380090776,187.26906821814765,686.5469296602322,7.0,9,79.66716212531857,446.58988806474696,7448
