,id del cliente,páginas visitadas,duración de la sesión,número de visitas,fecha de nacimiento,ubicación,dispositivo,convertido
2263,2264,6,255.65098332172082,9,1964-11-27 12:27:39.148023,Ciudad A,tablet,Sí
2264,2265,4,340.36302465948444,43,2003-11-18 12:27:39.148023,Ciudad B,móvil,No
2265,2266,3,348.68136135345964,35,1978-11-24 12:27:39.148023,Ciudad B,móvil,No
2266,2267,2,320.5476798605264,10,1955-11-30 12:27:39.148023,Ciudad B,ordenador,Sí
2267,2268,3,291.38591310475437,40,1996-11-19 12:27:39.148023,Ciudad B,tablet,Sí
2268,2269,5,276.8061053523031,9,1966-11-27 12:27:39.148023,Ciudad A,móvil,No
2269,2270,5,300.2847365384647,35,1999-11-19 12:27:39.148023,Ciudad A,tablet,No
2270,2271,0,294.3885025688553,48,1984-11-22 12:27:39.148023,Ciudad B,ordenador,Sí
2271,2272,48,303.0368903976366,36,1975-11-25 12:27:39.148023,Ciudad C,tablet,No
2272,2273,6,290.5800701052939,24,1980-11-23 12:27:39.148023,Ciudad B,ordenador,No
2273,2274,1,332.13090323638806,44,1983-11-23 12:27:39.148023,Ciudad B,ordenador,Sí
2274,2275,6,360.704710346284,47,1996-11-19 12:27:39.148023,Ciudad B,móvil,Sí
2275,2276,8,221.29970316823486,6,1955-11-30 12:27:39.148023,Ciudad B,móvil,Sí
2276,2277,6,254.34200909347038,39,1972-11-25 12:27:39.148023,Ciudad A,móvil,Sí
2277,2278,3,244.4718862151642,3,1958-11-29 12:27:39.148023,Ciudad B,tablet,Sí
2278,2279,4,364.3453259873237,42,1955-11-30 12:27:39.148023,Ciudad A,móvil,Sí
2279,2280,8,246.5927869535174,3,2002-11-18 12:27:39.148023,Ciudad B,ordenador,No
2280,2281,5,275.15297075442993,9,2001-11-18 12:27:39.148023,Ciudad A,ordenador,No
2281,2282,4,228.48836551588943,34,1971-11-26 12:27:39.148023,Ciudad A,ordenador,No
2282,2283,3,257.5185698303278,39,1975-11-25 12:27:39.148023,Ciudad B,móvil,No
2283,2284,7,245.57970546313072,45,1977-11-24 12:27:39.148023,Ciudad B,tablet,Sí
2284,2285,4,239.91339795059469,45,1982-11-23 12:27:39.148023,Ciudad B,móvil,Sí
2285,2286,5,254.75008214685727,33,1996-11-19 12:27:39.148023,Ciudad B,tablet,No
2286,2287,8,331.643285945651,36,1954-11-30 12:27:39.148023,Ciudad B,móvil,Sí
2287,2288,4,361.2223958774748,16,1956-11-29 12:27:39.148023,Ciudad B,tablet,No
2288,2289,5,198.78762710813422,38,1904-12-12 12:27:39.148023,Ciudad B,tablet,Sí
2289,2290,5,367.9826680363807,43,1985-11-22 12:27:39.148023,Ciudad B,ordenador,No
2290,2291,4,346.26497809750725,41,1966-11-27 12:27:39.148023,Ciudad A,ordenador,No
2291,2292,4,364.04124104535987,38,1983-11-23 12:27:39.148023,Ciudad B,ordenador,No
2292,2293,8,304.56064433784434,39,1959-11-29 12:27:39.148023,Ciudad A,móvil,No
2293,2294,5,263.252697606651,32,1960-11-28 12:27:39.148023,Ciudad A,tablet,Sí
2294,2295,14,312.16007598341974,41,1984-11-22 12:27:39.148023,Ciudad B,móvil,Sí
2295,2296,5,386.1533341565973,34,1971-11-26 12:27:39.148023,Ciudad A,tablet,No
2296,2297,6,301.75420141599653,44,2000-11-18 12:27:39.148023,Ciudad A,ordenador,Sí
2297,2298,2,398.0973912417117,43,1967-11-27 12:27:39.148023,Ciudad C,móvil,Sí
2298,2299,9,308.11443333755466,24,1955-11-30 12:27:39.148023,Ciudad A,móvil,No
2299,2300,4,335.5243845829299,46,1975-11-25 12:27:39.148023,Ciudad A,móvil,No
2300,2301,1,329.8644384270264,22,1964-11-27 12:27:39.148023,Ciudad B,móvil,Sí
2301,2302,1,191.82379184768135,10,1988-11-21 12:27:39.148023,Ciudad B,tablet,No
2302,2303,5,304.6105747443642,16,2004-11-17 12:27:39.148023,Ciudad A,ordenador,No
2303,2304,3,297.62483024788844,33,1992-11-20 12:27:39.148023,Ciudad A,móvil,No
2304,2305,2,350.31435123836127,44,1991-11-21 12:27:39.148023,Ciudad B,móvil,No
2305,2306,5,298.18358248169585,46,2002-11-18 12:27:39.148023,Ciudad A,ordenador,Sí
2306,2307,6,353.4344029602288,25,1995-11-20 12:27:39.148023,Ciudad B,tablet,No
2307,2308,4,358.8074935933228,0,1968-11-26 12:27:39.148023,Ciudad A,tablet,No
2308,2309,7,267.3606887821655,32,1973-11-25 12:27:39.148023,Ciudad B,ordenador,No
2309,2310,2,330.5089399176858,26,1971-11-26 12:27:39.148023,Ciudad B,móvil,Sí
2310,2311,2,302.4695874134543,28,1995-11-20 12:27:39.148023,Ciudad A,móvil,No
2311,2312,5,361.49410476720203,21,1877-12-18 12:27:39.148023,Ciudad A,móvil,No
2312,2313,7,333.3414979043794,32,1965-11-27 12:27:39.148023,Ciudad B,ordenador,Sí
2313,2314,9,227.02954439429817,47,1965-11-27 12:27:39.148023,Ciudad B,ordenador,Sí
2314,2315,8,229.1945204160072,48,1970-11-26 12:27:39.148023,Ciudad B,tablet,No
2315,2316,6,351.3135564377883,35,1996-11-19 12:27:39.148023,Ciudad B,ordenador,No
2316,2317,4,400.17161355923326,46,1958-11-29 12:27:39.148023,Ciudad A,móvil,No
2317,2318,6,272.6974655245607,19,1992-11-20 12:27:39.148023,Ciudad B,tablet,No
2318,2319,4,251.13500479991023,3,1956-11-29 12:27:39.148023,Ciudad B,móvil,No
2319,2320,4,317.9170273051638,16,1968-11-26 12:27:39.148023,Ciudad B,ordenador,Sí
2320,2321,2,335.11534631710464,34,1992-11-20 12:27:39.148023,Ciudad B,móvil,Sí
2321,2322,9,235.22523755188752,49,1981-11-23 12:27:39.148023,Ciudad A,ordenador,Sí
2322,2323,3,293.07743814671176,2,1978-11-24 12:27:39.148023,Ciudad A,móvil,Sí
2323,2324,5,263.6270097589625,49,2003-11-18 12:27:39.148023,Ciudad B,ordenador,Sí
2324,2325,9,280.24034373838833,42,2004-11-17 12:27:39.148023,Ciudad A,ordenador,Sí
2325,2326,7,322.49782373299854,14,1968-11-26 12:27:39.148023,Ciudad A,tablet,Sí
2326,2327,2,289.54766894739174,35,2001-11-18 12:27:39.148023,Ciudad B,tablet,Sí
2327,2328,7,338.6175936323137,48,1972-11-25 12:27:39.148023,Ciudad A,ordenador,Sí
2328,2329,5,305.17710698782696,3,1976-11-24 12:27:39.148023,Ciudad A,móvil,Sí
2329,2330,5,284.028713164543,42,1976-11-24 12:27:39.148023,Ciudad B,móvil,Sí
2330,2331,4,397.56850499676693,17,1987-11-22 12:27:39.148023,Ciudad A,tablet,Sí
2331,2332,3,335.523072286367,23,1973-11-25 12:27:39.148023,Ciudad B,móvil,Sí
2332,2333,4,266.145079715103,38,1967-11-27 12:27:39.148023,Ciudad B,móvil,Sí
2333,2334,1,368.83738655065474,15,1981-11-23 12:27:39.148023,Ciudad A,móvil,Sí
2334,2335,7,275.9773215987067,30,1957-11-29 12:27:39.148023,Ciudad B,ordenador,No
2335,2336,4,328.7185111428565,37,1993-11-20 12:27:39.148023,Ciudad A,ordenador,No
2336,2337,4,317.96276722043103,37,1960-11-28 12:27:39.148023,Ciudad A,tablet,No
2337,2338,5,297.4050271470232,41,1957-11-29 12:27:39.148023,Ciudad A,ordenador,No
2338,2339,8,316.40841844860176,8,1987-11-22 12:27:39.148023,Ciudad B,móvil,No
2339,2340,2,314.4263389773094,43,1959-11-29 12:27:39.148023,Ciudad A,móvil,No
2340,2341,8,278.321066294036,19,1982-11-23 12:27:39.148023,Ciudad A,móvil,No
2341,2342,0,352.9249308977028,29,1991-11-21 12:27:39.148023,Ciudad B,tablet,No
2342,2343,4,269.49017968460606,13,1961-11-28 12:27:39.148023,Ciudad A,ordenador,Sí
2343,2344,2,299.14085348963056,24,1978-11-24 12:27:39.148023,Ciudad B,ordenador,No
2344,2345,5,295.8579498708953,29,1926-12-07 12:27:39.148023,Ciudad B,tablet,Sí
2345,2346,3,294.0479093090258,10,1978-11-24 12:27:39.148023,Ciudad B,tablet,Sí
2346,2347,3,267.8201812337923,23,1962-11-28 12:27:39.148023,Ciudad A,ordenador,Sí
2347,2348,6,308.44031415799566,8,1966-11-27 12:27:39.148023,Ciudad A,tablet,Sí
2348,2349,3,247.7909042316353,7,1967-11-27 12:27:39.148023,Ciudad B,tablet,No
2349,2350,7,373.24437993508974,7,1974-11-25 12:27:39.148023,Ciudad B,ordenador,Sí
2350,2351,2,298.078823413083,16,1975-11-25 12:27:39.148023,Ciudad A,ordenador,No
2351,2352,11,375.546696142999,28,1985-11-22 12:27:39.148023,Ciudad A,ordenador,No
2352,2353,5,339.4049145507526,33,2000-11-18 12:27:39.148023,Ciudad A,tablet,No
2353,2354,5,294.4430876158899,17,1980-11-23 12:27:39.148023,Ciudad A,móvil,Sí
2354,2355,3,312.782707390989,24,1989-11-21 12:27:39.148023,Ciudad A,móvil,Sí
2355,2356,9,351.9722214749838,0,1994-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
2356,2357,4,263.7435714392193,34,1988-11-21 12:27:39.148023,Ciudad A,tablet,No
2357,2358,3,209.33217243124489,31,2002-11-18 12:27:39.148023,Ciudad A,ordenador,Sí
2358,2359,9,263.7654932150565,31,1986-11-22 12:27:39.148023,Ciudad B,ordenador,Sí
2359,2360,2,285.80955549466125,10,1982-11-23 12:27:39.148023,Ciudad A,tablet,Sí
2360,2361,4,281.68538175508183,23,1976-11-24 12:27:39.148023,Ciudad B,ordenador,Sí
2361,2362,5,241.9747789493547,44,1973-11-25 12:27:39.148023,Ciudad A,tablet,Sí
2362,2363,9,279.14348484099787,23,2001-11-18 12:27:39.148023,Ciudad A,ordenador,Sí
2363,2364,4,186.98254216447137,9,1962-11-28 12:27:39.148023,Ciudad B,ordenador,Sí
2364,2365,5,274.9467330214938,13,1977-11-24 12:27:39.148023,Ciudad B,móvil,Sí
2365,2366,3,290.0685454740949,48,1966-11-27 12:27:39.148023,Ciudad A,tablet,Sí
2366,2367,6,311.02699383350574,5,1996-11-19 12:27:39.148023,Ciudad B,móvil,Sí
2367,2368,5,220.52529633218398,41,1990-11-21 12:27:39.148023,Ciudad A,tablet,Sí
2368,2369,4,341.50264884967567,14,1984-11-22 12:27:39.148023,Ciudad B,móvil,Sí
2369,2370,5,363.91165617340965,10,2003-11-18 12:27:39.148023,Ciudad B,móvil,No
2370,2371,2,291.64407029755523,29,1974-11-25 12:27:39.148023,Ciudad B,ordenador,Sí
2371,2372,8,380.5068057737522,27,1961-11-28 12:27:39.148023,Ciudad C,móvil,Sí
2372,2373,4,184.48949470843127,36,1954-11-30 12:27:39.148023,Ciudad B,móvil,No
2373,2374,2,313.9861442811264,15,1990-11-21 12:27:39.148023,Ciudad B,ordenador,No
2374,2375,6,280.2258405734259,17,1983-11-23 12:27:39.148023,Ciudad B,tablet,Sí
2375,2376,9,189.15200828030487,40,2001-11-18 12:27:39.148023,Ciudad B,tablet,No
2376,2377,6,309.8027182569212,28,1997-11-19 12:27:39.148023,Ciudad A,ordenador,No
2377,2378,4,289.17758500060194,3,1981-11-23 12:27:39.148023,Ciudad A,móvil,No
2378,2379,3,157.20762245942845,31,1956-11-29 12:27:39.148023,Ciudad B,móvil,No
2379,2380,5,372.39071207463434,38,2000-11-18 12:27:39.148023,Ciudad B,ordenador,No
2380,2381,1,232.39125232706584,35,1997-11-19 12:27:39.148023,Ciudad B,móvil,No
2381,2382,5,323.28196544557426,41,1991-11-21 12:27:39.148023,Ciudad B,tablet,No
2382,2383,2,303.6937018867977,42,1986-11-22 12:27:39.148023,Ciudad B,ordenador,Sí
2383,2384,3,289.84231597568254,45,1893-12-14 12:27:39.148023,Ciudad B,tablet,No
2384,2385,4,285.5067292374305,18,1963-11-28 12:27:39.148023,Ciudad A,móvil,No
2385,2386,4,277.1548776251026,1,1983-11-23 12:27:39.148023,Ciudad A,tablet,No
2386,2387,5,294.8490469479274,45,1988-11-21 12:27:39.148023,Ciudad A,tablet,No
2387,2388,7,308.4157259394785,35,1995-11-20 12:27:39.148023,Ciudad A,tablet,No
2388,2389,3,355.1526295177543,49,1986-11-22 12:27:39.148023,Ciudad B,móvil,Sí
2389,2390,5,312.0851298157835,41,1996-11-19 12:27:39.148023,Ciudad B,tablet,Sí
2390,2391,12,298.32318275548715,7,1909-12-11 12:27:39.148023,Ciudad A,ordenador,No
2391,2392,6,369.3159874101488,18,1973-11-25 12:27:39.148023,Ciudad B,tablet,No
2392,2393,7,336.35607020303996,36,1981-11-23 12:27:39.148023,Ciudad A,ordenador,Sí
2393,2394,5,363.7680772449065,30,1964-11-27 12:27:39.148023,Ciudad B,ordenador,No
2394,2395,3,219.29196235363173,24,1956-11-29 12:27:39.148023,Ciudad B,móvil,No
2395,2396,4,408.61568187953503,29,1957-11-29 12:27:39.148023,Ciudad B,tablet,No
2396,2397,9,276.84441699323924,36,1985-11-22 12:27:39.148023,Ciudad B,ordenador,No
2397,2398,5,311.9894179318321,44,1993-11-20 12:27:39.148023,Ciudad A,ordenador,No
2398,2399,3,333.2446737495469,49,1987-11-22 12:27:39.148023,Ciudad B,ordenador,Sí
2399,2400,3,312.6225168502446,0,1990-11-21 12:27:39.148023,Ciudad A,ordenador,No
2400,2401,7,208.03939460804062,22,1966-11-27 12:27:39.148023,Ciudad B,tablet,Sí
2401,2402,5,346.39160569134106,14,1989-11-21 12:27:39.148023,Ciudad B,móvil,Sí
2402,2403,3,307.7562044359045,22,1969-11-26 12:27:39.148023,Ciudad B,móvil,No
2403,2404,5,313.4195006417207,16,1975-11-25 12:27:39.148023,Ciudad B,móvil,No
2404,2405,5,290.69082135464504,26,1955-11-30 12:27:39.148023,Ciudad B,tablet,Sí
2405,2406,5,328.83420769525804,38,1982-11-23 12:27:39.148023,Ciudad B,tablet,No
2406,2407,2,322.809772496193,43,1959-11-29 12:27:39.148023,Ciudad B,ordenador,Sí
2407,2408,2,314.62528711304776,36,1959-11-29 12:27:39.148023,Ciudad B,móvil,Sí
2408,2409,4,259.98521034887114,11,1985-11-22 12:27:39.148023,Ciudad B,tablet,No
2409,2410,9,394.14954692577015,40,1985-11-22 12:27:39.148023,Ciudad A,móvil,Sí
2410,2411,9,272.9691439505854,3,1977-11-24 12:27:39.148023,Ciudad B,móvil,Sí
2411,2412,4,351.1967792349748,20,1995-11-20 12:27:39.148023,Ciudad B,tablet,No
2412,2413,8,284.2137703492987,11,1983-11-23 12:27:39.148023,Ciudad A,tablet,Sí
2413,2414,2,322.3465767791045,45,1970-11-26 12:27:39.148023,Ciudad B,ordenador,Sí
2414,2415,2,239.48586003908252,1,2002-11-18 12:27:39.148023,Ciudad B,móvil,Sí
2415,2416,7,276.30987226929045,38,1959-11-29 12:27:39.148023,Ciudad B,ordenador,No
2416,2417,1,317.7224728850214,26,1981-11-23 12:27:39.148023,Ciudad B,ordenador,No
2417,2418,3,215.80114762581195,17,1984-11-22 12:27:39.148023,Ciudad A,ordenador,Sí
2418,2419,5,351.8559295066569,4,1996-11-19 12:27:39.148023,Ciudad A,tablet,No
2419,2420,5,305.8848854210697,36,2001-11-18 12:27:39.148023,Ciudad B,ordenador,No
2420,2421,2,354.13092149447675,4,1984-11-22 12:27:39.148023,Ciudad B,ordenador,No
2421,2422,3,218.91268324047383,22,1969-11-26 12:27:39.148023,Ciudad A,ordenador,Sí
2422,2423,4,348.317124055426,4,2004-11-17 12:27:39.148023,Ciudad B,ordenador,Sí
2423,2424,3,297.8816113997318,16,1957-11-29 12:27:39.148023,Ciudad B,móvil,No
2424,2425,4,408.4480471547393,8,2005-11-17 12:27:39.148023,Ciudad A,tablet,No
2425,2426,4,291.8633144574891,0,1968-11-26 12:27:39.148023,Ciudad B,tablet,Sí
2426,2427,1,291.7890122973848,7,1969-11-26 12:27:39.148023,Ciudad A,tablet,No
2427,2428,5,323.74495099326657,15,1983-11-23 12:27:39.148023,Ciudad B,ordenador,Sí
2428,2429,4,317.81214774910444,0,1975-11-25 12:27:39.148023,Ciudad A,móvil,Sí
2429,2430,4,322.58215844020754,38,1961-11-28 12:27:39.148023,Ciudad B,móvil,Sí
2430,2431,5,305.0310112562664,20,1997-11-19 12:27:39.148023,Ciudad B,móvil,Sí
2431,2432,3,315.581093322018,37,1980-11-23 12:27:39.148023,Ciudad B,tablet,No
2432,2433,7,234.47391360789925,27,1964-11-27 12:27:39.148023,Ciudad B,ordenador,No
2433,2434,4,272.7694202655766,21,1954-11-30 12:27:39.148023,Ciudad B,tablet,Sí
2434,2435,4,361.66639018152944,14,1991-11-21 12:27:39.148023,Ciudad B,tablet,No
2435,2436,2,338.07674796272687,36,1957-11-29 12:27:39.148023,Ciudad B,móvil,Sí
2436,2437,7,325.3598797951145,12,1998-11-19 12:27:39.148023,Ciudad A,tablet,Sí
2437,2438,5,323.6295536329271,7,1987-11-22 12:27:39.148023,Ciudad A,tablet,No
2438,2439,3,394.39781215102886,47,1975-11-25 12:27:39.148023,Ciudad B,móvil,Sí
2439,2440,3,398.1881685143119,44,2002-11-18 12:27:39.148023,Ciudad B,móvil,No
2440,2441,2,324.9727715694904,36,1997-11-19 12:27:39.148023,Ciudad A,ordenador,Sí
2441,2442,4,236.42024227491973,23,1993-11-20 12:27:39.148023,Ciudad A,ordenador,Sí
2442,2443,3,250.37487887866118,35,1972-11-25 12:27:39.148023,Ciudad A,móvil,No
2443,2444,4,238.9107069879768,21,2001-11-18 12:27:39.148023,Ciudad A,ordenador,No
2444,2445,6,247.26984292148245,27,1986-11-22 12:27:39.148023,Ciudad A,ordenador,No
2445,2446,8,314.3270803315243,18,1969-11-26 12:27:39.148023,Ciudad B,tablet,No
2446,2447,6,262.2105405969242,11,1962-11-28 12:27:39.148023,Ciudad A,móvil,Sí
2447,2448,4,180.23661774780962,18,1989-11-21 12:27:39.148023,Ciudad A,ordenador,Sí
2448,2449,2,236.10980135430972,46,2003-11-18 12:27:39.148023,Ciudad A,tablet,No
2449,2450,5,273.5818588813533,28,2005-11-17 12:27:39.148023,Ciudad A,ordenador,Sí
2450,2451,2,298.50589819122865,4,1983-11-23 12:27:39.148023,Ciudad B,tablet,Sí
2451,2452,5,265.7548671529146,29,2001-11-18 12:27:39.148023,Ciudad B,ordenador,No
2452,2453,8,265.96904128963973,28,1999-11-19 12:27:39.148023,Ciudad A,tablet,Sí
2453,2454,7,271.4438750704733,3,1971-11-26 12:27:39.148023,Ciudad B,móvil,Sí
2454,2455,4,311.9886387753887,40,1967-11-27 12:27:39.148023,Ciudad B,móvil,No
2455,2456,3,251.843781204869,0,1987-11-22 12:27:39.148023,Ciudad A,ordenador,Sí
2456,2457,5,239.8021203370281,8,1963-11-28 12:27:39.148023,Ciudad B,móvil,Sí
2457,2458,4,345.91344206255303,12,1878-12-18 12:27:39.148023,Ciudad B,ordenador,Sí
2458,2459,3,334.95964408464937,20,2002-11-18 12:27:39.148023,Ciudad A,tablet,Sí
2459,2460,3,229.7649251663185,42,1990-11-21 12:27:39.148023,Ciudad B,ordenador,Sí
2460,2461,5,304.81406640203204,18,1977-11-24 12:27:39.148023,Ciudad B,móvil,No
2461,2462,4,355.547081538769,21,1965-11-27 12:27:39.148023,Ciudad A,tablet,Sí
2462,2463,3,286.4834750456237,14,1965-11-27 12:27:39.148023,Ciudad A,tablet,Sí
2463,2464,0,337.4381997863797,33,1968-11-26 12:27:39.148023,Ciudad A,móvil,Sí
2464,2465,8,353.6247212389855,24,1990-11-21 12:27:39.148023,Ciudad B,ordenador,No
2465,2466,2,301.4820487845805,29,1966-11-27 12:27:39.148023,Ciudad A,ordenador,Sí
2466,2467,6,359.38863104372837,9,1995-11-20 12:27:39.148023,Ciudad A,móvil,Sí
2467,2468,1,356.28945311106247,41,1968-11-26 12:27:39.148023,Ciudad B,ordenador,Sí
2468,2469,4,311.87121437067253,19,1981-11-23 12:27:39.148023,Ciudad C,móvil,No
2469,2470,8,285.38516836580453,23,1989-11-21 12:27:39.148023,Ciudad A,tablet,Sí
2470,2471,5,377.5763724038098,42,1960-11-28 12:27:39.148023,Ciudad B,móvil,No
2471,2472,3,313.5821201185963,15,1968-11-26 12:27:39.148023,Ciudad A,móvil,Sí
2472,2473,3,293.20821534514073,19,1974-11-25 12:27:39.148023,Ciudad A,tablet,Sí
2473,2474,6,336.9782924823781,16,1954-11-30 12:27:39.148023,Ciudad B,móvil,No
2474,2475,8,348.73299616929364,1,1956-11-29 12:27:39.148023,Ciudad A,tablet,Sí
2475,2476,3,153.60433986121072,23,1982-11-23 12:27:39.148023,Ciudad A,tablet,No
2476,2477,2,237.85811659012856,29,2004-11-17 12:27:39.148023,Ciudad B,tablet,Sí
2477,2478,5,313.7018008105583,47,1959-11-29 12:27:39.148023,Ciudad A,ordenador,Sí
2478,2479,9,296.0430440003861,3,1958-11-29 12:27:39.148023,Ciudad B,móvil,Sí
2479,2480,3,361.41582146046795,44,1993-11-20 12:27:39.148023,Ciudad A,móvil,No
2480,2481,3,346.0427956742168,14,1972-11-25 12:27:39.148023,Ciudad A,ordenador,No
2481,2482,4,260.79833951601296,22,1973-11-25 12:27:39.148023,Ciudad B,móvil,No
2482,2483,3,313.56693445781923,27,1956-11-29 12:27:39.148023,Ciudad B,móvil,No
2483,2484,4,248.21318379307442,43,1959-11-29 12:27:39.148023,Ciudad A,ordenador,Sí
2484,2485,7,265.68682484283846,24,1971-11-26 12:27:39.148023,Ciudad B,móvil,No
2485,2486,7,377.79912511931786,28,1959-11-29 12:27:39.148023,Ciudad A,tablet,No
2486,2487,8,313.25656752035405,19,1984-11-22 12:27:39.148023,Ciudad A,tablet,Sí
2487,2488,3,226.3434032172931,31,1980-11-23 12:27:39.148023,Ciudad C,tablet,Sí
2488,2489,3,277.2302329096117,25,1977-11-24 12:27:39.148023,Ciudad A,tablet,Sí
2489,2490,4,271.7044121033239,2,1969-11-26 12:27:39.148023,Ciudad B,tablet,Sí
2490,2491,12,331.8669949625084,29,1985-11-22 12:27:39.148023,Ciudad B,tablet,Sí
2491,2492,4,370.7742898465846,49,1999-11-19 12:27:39.148023,Ciudad B,ordenador,Sí
2492,2493,4,298.0050377480642,21,1994-11-20 12:27:39.148023,Ciudad B,móvil,No
2493,2494,7,289.1043699172489,20,1963-11-28 12:27:39.148023,Ciudad A,ordenador,No
2494,2495,2,213.17615527667456,19,1992-11-20 12:27:39.148023,Ciudad B,ordenador,No
2495,2496,4,267.0236334177957,34,1970-11-26 12:27:39.148023,Ciudad A,ordenador,No
2496,2497,2,294.3792033868979,22,1983-11-23 12:27:39.148023,Ciudad A,ordenador,No
2497,2498,6,373.52658516788676,7,1919-12-09 12:27:39.148023,Ciudad B,tablet,No
2498,2499,11,356.4110041906646,25,2003-11-18 12:27:39.148023,Ciudad B,móvil,No
2499,2500,3,292.0749130955579,10,1995-11-20 12:27:39.148023,Ciudad A,móvil,No
2500,2501,4,252.9407269723695,48,1994-11-20 12:27:39.148023,Ciudad B,móvil,No
2501,2502,6,345.9302203917742,39,2002-11-18 12:27:39.148023,Ciudad B,ordenador,No
2502,2503,8,269.62201330143375,22,1968-11-26 12:27:39.148023,Ciudad B,tablet,No
2503,2504,3,328.47180221787323,18,1955-11-30 12:27:39.148023,Ciudad B,ordenador,No
2504,2505,4,281.9422352655641,23,2005-11-17 12:27:39.148023,Ciudad B,tablet,No
2505,2506,2,364.9220469669866,18,1999-11-19 12:27:39.148023,Ciudad A,móvil,No
2506,2507,7,274.00502679938927,22,1990-11-21 12:27:39.148023,Ciudad A,tablet,No
2507,2508,2,280.0753021725022,36,1960-11-28 12:27:39.148023,Ciudad A,móvil,No
2508,2509,2,338.46123547465345,39,1962-11-28 12:27:39.148023,Ciudad B,ordenador,No
2509,2510,1,205.74843016025406,0,1981-11-23 12:27:39.148023,Ciudad A,tablet,Sí
2510,2511,6,380.7538974954667,28,1990-11-21 12:27:39.148023,Ciudad A,ordenador,Sí
2511,2512,7,306.99761733767804,4,1983-11-23 12:27:39.148023,Ciudad B,tablet,No
2512,2513,4,219.78264649788673,42,1960-11-28 12:27:39.148023,Ciudad A,tablet,Sí
2513,2514,2,400.98856529051807,18,1985-11-22 12:27:39.148023,Ciudad B,tablet,No
2514,2515,9,344.9595201625588,6,1973-11-25 12:27:39.148023,Ciudad B,móvil,Sí
2515,2516,8,273.9658460779316,33,1959-11-29 12:27:39.148023,Ciudad C,móvil,No
2516,2517,11,326.2506465786965,38,1967-11-27 12:27:39.148023,Ciudad A,tablet,No
2517,2518,7,250.22757359352815,36,1970-11-26 12:27:39.148023,Ciudad A,móvil,No
2518,2519,4,275.92409500076593,29,1955-11-30 12:27:39.148023,Ciudad A,ordenador,Sí
2519,2520,6,213.71449109114096,44,1999-11-19 12:27:39.148023,Ciudad A,ordenador,No
2520,2521,2,309.8014257804622,39,1971-11-26 12:27:39.148023,Ciudad B,tablet,Sí
2521,2522,5,251.77435200181137,0,1956-11-29 12:27:39.148023,Ciudad B,ordenador,No
2522,2523,5,295.218547090447,48,1997-11-19 12:27:39.148023,Ciudad A,móvil,Sí
2523,2524,40,221.90688608928858,45,1976-11-24 12:27:39.148023,Ciudad B,ordenador,No
2524,2525,3,215.23452359043733,24,1962-11-28 12:27:39.148023,Ciudad A,móvil,No
2525,2526,6,325.97231176260755,25,1996-11-19 12:27:39.148023,Ciudad A,ordenador,No
2526,2527,7,324.80061398399096,49,1990-11-21 12:27:39.148023,Ciudad A,ordenador,Sí
2527,2528,2,315.3460370743341,21,2002-11-18 12:27:39.148023,Ciudad A,tablet,Sí
2528,2529,7,346.1690966077082,1,2004-11-17 12:27:39.148023,Ciudad A,móvil,Sí
2529,2530,6,301.2878949931119,32,1994-11-20 12:27:39.148023,Ciudad A,tablet,No
2530,2531,1,224.66638126209796,8,1998-11-19 12:27:39.148023,Ciudad B,ordenador,Sí
2531,2532,8,301.2969191135781,8,1984-11-22 12:27:39.148023,Ciudad A,ordenador,Sí
2532,2533,4,421.62559759310074,32,1955-11-30 12:27:39.148023,Ciudad A,móvil,Sí
2533,2534,6,276.140138021931,31,1957-11-29 12:27:39.148023,Ciudad B,ordenador,No
2534,2535,5,314.580698268547,23,1960-11-28 12:27:39.148023,Ciudad B,ordenador,No
2535,2536,3,326.648963168196,23,1956-11-29 12:27:39.148023,Ciudad A,móvil,Sí
2536,2537,4,355.83923564489015,15,1985-11-22 12:27:39.148023,Ciudad A,tablet,Sí
2537,2538,7,280.755226466275,38,1983-11-23 12:27:39.148023,Ciudad B,ordenador,No
2538,2539,5,252.33720202677472,37,1978-11-24 12:27:39.148023,Ciudad A,móvil,Sí
2539,2540,5,329.2345342014068,32,2002-11-18 12:27:39.148023,Ciudad B,móvil,No
2540,2541,5,311.0592499620647,32,1994-11-20 12:27:39.148023,Ciudad B,tablet,Sí
2541,2542,7,167.62293545582074,41,1982-11-23 12:27:39.148023,Ciudad A,tablet,Sí
2542,2543,3,319.7791272470071,46,1885-12-16 12:27:39.148023,Ciudad A,ordenador,No
2543,2544,4,342.34223636030157,29,1962-11-28 12:27:39.148023,Ciudad C,ordenador,Sí
2544,2545,6,342.58501156177834,45,1998-11-19 12:27:39.148023,Ciudad B,tablet,Sí
2545,2546,5,301.7780611383295,1,1955-11-30 12:27:39.148023,Ciudad B,ordenador,Sí
2546,2547,1,245.09837690688272,31,1976-11-24 12:27:39.148023,Ciudad B,ordenador,Sí
2547,2548,2,307.9898576381425,30,1994-11-20 12:27:39.148023,Ciudad A,móvil,Sí
2548,2549,6,333.8087628937299,25,1979-11-24 12:27:39.148023,Ciudad A,tablet,Sí
2549,2550,3,326.85822015633016,35,1962-11-28 12:27:39.148023,Ciudad A,tablet,No
2550,2551,7,379.0247039540763,18,1966-11-27 12:27:39.148023,Ciudad B,tablet,Sí
