,gasto_alimentacion,gasto_tecnologia,gasto_moda,frecuencia_compra,promociones_utilizadas,distancia_a_hipermercados,ingreso_cliente
878,124.38639325313514,481.44525441228984,493.3477274438873,2.0,1,57.18250267504191,380.8273373280958
879,299.7749457396545,869.2818896455733,189.60192331501096,2.0,0,25.059903568193633,177.7889895886268
880,307.96731692926426,1048.8836879726314,,5.0,4,51.24594808915977,486.53160412838736
881,704.7034692388555,1316.318227998171,,5.0,5,83.77860096437723,650.902912517634
882,117.73948397892774,972.6224632699098,205.3068569081414,5.0,9,44.843826696777356,216.95798872255486
883,193.69772378611646,1153.6262287125792,103.36871388007461,6.0,8,51.8667692409759,288.5903917432687
884,819.9244768358705,282.1038706841308,101.75569445961223,4.0,7,44.865408386438276,287.6028381656962
885,260.69019584890026,719.2583379086954,755.5883903773309,9.0,6,62.07609906169881,404.26680956418534
886,687.4714970666872,63.53084874928528,430.19032847137595,7.0,4,65.10590817253438,512.6384409370424
887,314.36450294205383,407.68435355635336,357.05905386276373,2.0,2,52.15068670252266,290.35804382225274
888,189.49725348341065,1103.369486913857,658.1589357559388,3.0,8,58.410305307499556,182.9321177017455
889,318.85497189950866,1488.124429456577,676.8694459328871,4.0,4,54.35099952691777,735.0374262662981
890,750.0402386700932,193.80824440146307,299.1432748367034,6.0,2,41.39017894658138,521.6436107901418
891,870.1268212956571,632.166757998868,570.2135431053464,7.0,2,62.16639937863545,738.9000346283444
892,847.1978781102924,1210.1029046137812,,4.0,2,77.19795417032006,832.592321999751
893,457.46517665660934,345.8516702119033,540.9880151494658,5.0,5,82.28335083283238,574.7210355411323
894,701.2766229135816,854.873176488315,163.69630610007454,5.0,0,54.84486849833951,535.3933113888272
895,284.48586587423887,1112.9533792430284,706.9123126377928,,3,63.74832019267813,380.9114189873225
896,363.83295723491193,943.1789028772596,454.3209145520065,3.0,7,59.206307145835154,272.95004230183633
897,906.7022366690078,322.6358651923534,261.8543197775028,7.0,2,62.278443151364534,578.4360070525611
898,111.70173115966243,565.3076245943222,368.9211390782704,3.0,4,47.40036632980656,298.0754103096408
899,176.95767776902127,1186.498087503826,78.17831779918053,8.0,1,39.679292028779756,582.9064690062729
900,287.0976296314246,853.6284454914241,145.9001009168132,8.0,1,51.002825145417454,768.105304434057
901,123.87898348643775,57.58293963722347,624.1600628868956,5.0,6,107.40114372094752,243.46101419281288
902,263.2918915808176,1153.436602040736,,5.0,9,39.41702432124447,411.0800791074433
903,624.737404872723,101.20146466334666,362.4243713617191,3.0,2,44.738366970331704,249.05355821282285
904,479.28209553324814,1131.3139849602867,441.88263581419136,3.0,4,50.57434060297635,405.886247641496
905,903.4045399692774,343.59681223959427,90.97581500072923,6.0,2,55.41664024515938,678.6368607171821
906,835.6992055645968,1439.2065461731013,779.8086222292496,5.0,5,45.21630009719108,788.1912520769824
907,407.63561652808835,583.5140893880225,219.59399843725396,4.0,9,63.05887694300174,162.26702658445564
908,333.4810900881632,524.0508436902147,278.14903972721066,6.0,2,62.9229194868142,458.21615330192185
909,441.7231673505402,265.8876729820448,277.9568841912705,3.0,7,45.75206359209272,110.05537843871264
910,631.265448263327,493.12611246081156,222.81249658801244,,1,77.06618293332262,863.1417041822589
911,341.2572767405886,1321.143604650891,,1.0,2,62.27705382925792,265.18238665615627
912,661.7340170642207,1494.6847895595085,597.0085955659972,6.0,7,92.61674899482311,533.8362772616017
913,468.47048697211636,584.0488192349301,775.134124849464,1.0,7,92.81329784671519,275.40737398490967
914,596.8424627667822,700.4854148840867,218.2201124637838,6.0,0,61.5871605870804,620.4313900448982
915,492.51387622178504,1097.0028603939686,547.2853938525668,1.0,7,74.6713576757658,377.01604841865606
916,365.0191835877259,1334.9838816743581,606.4222452190363,4.0,9,73.1856000730072,426.74323610503427
917,953.607976265941,909.914284570837,686.3190343178935,3.0,1,60.84644898419758,687.8982044864107
918,787.2452147437847,617.7122623578525,366.97189776020684,3.0,6,44.22628229770312,295.3910326302149
919,226.10185818980727,648.3016692305044,277.1981792303219,5.0,5,46.89102317714481,204.1327318262748
920,881.6211783081216,1058.6463124203701,293.9713505172733,5.0,1,50.65460050189767,679.9218791555232
921,538.6880784245623,54.66648222620409,584.4659998238847,5.0,4,98.97444071255256,514.1780606973531
922,905.0970042046823,948.404539316769,662.5845998792271,9.0,6,43.46257767860783,886.3641553993979
923,819.8697303525837,565.4648651399682,186.210475817452,3.0,7,63.44934276077613,262.63354099904086
924,482.6921540223101,1201.5861303517722,328.2057561183239,3.0,2,39.88124021473814,463.3894248151258
925,120.22237748810565,184.83642774354163,726.4551475618625,6.0,0,73.4322023483432,352.77056549227746
926,341.8096234464515,902.8932870751662,655.0201397710545,6.0,6,64.13403215307598,313.91499717265447
927,587.4707931947803,747.4106903348794,788.6438020718568,3.0,4,102.81415364198494,444.74775756304837
928,670.1303978435326,981.3720125625797,615.6861947615606,7.0,4,67.50063343551143,861.3898823133711
929,332.09891688988205,144.0377120003041,344.8964007709417,4.0,6,55.214479266292116,356.69012755500796
930,225.4204666655417,890.9764917707904,492.9783754959783,1.0,0,55.732666782762344,405.90967188127877
931,851.4372131193692,864.1526525413094,,7.0,7,57.599898748191606,562.570519467709
932,985.9619626331969,862.9571369034478,108.84186223784296,7.0,9,49.03229647861559,414.31618148804546
933,573.1211640724173,925.0571165648595,458.37271932789884,2.0,4,62.043262631070505,487.49126303175814
934,254.51135726347314,1030.8785089782252,,5.0,7,61.90147783735526,425.44985126584294
935,345.07659386743205,1217.234049537116,175.49097800079528,6.0,9,58.289656094812685,362.8960685366802
936,116.55160889272005,441.2400441859108,635.4737880691679,9.0,9,70.03380043048608,318.43166008068766
937,922.8689259044492,1246.32164476109,487.8295853855837,3.0,4,61.63654023036604,664.9516230246954
938,205.975974601127,772.4707392820078,764.166339273196,4.0,6,101.21245412833785,230.0414223793445
939,618.8648279628283,161.73450474478017,81.81672365516877,10.0,9,29.921601003355505,480.1112383933256
940,346.6496986184854,134.89884740376982,248.99460316660023,4.0,2,36.61864909891019,173.89196470687523
941,598.7602022642141,534.6455621092882,501.16540947486806,4.0,1,68.42235579405357,729.5248726924315
942,686.2783495166778,1188.100616811628,272.419934154448,4.0,5,64.6542442084428,452.0408830719442
943,846.7676233364815,1076.1373553743279,585.8181230534317,7.0,4,82.98699082001914,822.6794660085998
944,285.7791445845429,1193.4916987749893,619.2539618914483,8.0,8,56.32872601543281,426.55531468601026
945,109.89624579263243,800.0401318403336,126.88697304985584,6.0,9,56.78920325442497,219.3402815009037
946,223.19706706192653,688.2885470354613,435.3908481550758,6.0,3,40.862652673982126,546.6177700175199
947,910.0167776632945,263.8061637241117,431.66791669329194,3.0,2,58.70531934215356,569.0285957755407
948,886.5010698062637,525.8794927335018,326.9605776616558,5.0,8,55.3896499735399,490.1511035650368
949,637.6717919532774,679.3280809521191,749.6936469272541,,7,61.22832278362752,478.3120855368265
950,640.465174390288,178.470623035445,670.6297399049159,2.0,5,74.01068349717158,178.3015513041143
951,698.5330070916299,369.8873314312563,572.9070364322275,8.0,0,93.37025642383882,633.0603602050492
952,257.83415076110464,917.4266763924213,585.7449768012482,5.0,9,46.61944039255121,449.7899369640531
953,922.9707513324638,1116.7115156468253,396.2871078598393,4.0,0,53.01108807118715,750.1993633139507
954,476.8934724028658,1497.6038915197769,740.7458908224319,4.0,5,58.39651017174536,595.4873318159149
955,444.8246754245477,1403.0143304481587,570.946570439964,2.0,2,74.75718586126786,627.6819111376033
956,567.0259347545538,981.7195393260278,596.7357962418623,5.0,2,81.86643355285919,674.7983962712616
957,142.26937009754954,660.8096772764044,696.2681778405089,5.0,5,105.19753460892512,331.7278389588334
958,249.65503188047145,972.4571788269375,255.55369200664325,4.0,2,49.73702219161979,509.3836593682446
959,764.2302547837334,1189.1948462163364,655.3031779000272,2.0,9,96.9828848883289,300.38372861721797
960,174.51880113261382,221.5874768389116,196.43045221736904,4.0,5,41.59501813250994,11.202033181137239
961,642.8368985197494,644.3620900596179,309.00646418366586,,4,45.04979937016523,573.808358188
962,320.81419871318883,1267.713314171645,301.70784070238204,1.0,3,55.87058595848683,286.03735854514593
963,450.36605263777886,606.5577803029138,783.8941012918555,8.0,7,78.02641572610442,494.38178570936685
964,359.82436309362987,879.2147932794205,692.4029178109452,4.0,1,70.07371677259047,501.4222168524486
965,420.1054448184542,902.2655732501875,575.8773961926948,10.0,6,69.66728331468471,623.8519517430822
966,747.1413146658209,317.49056704377705,595.2925712115426,6.0,3,94.9994183387775,667.3031510805158
967,367.4095440608575,575.2413903958181,471.5545958019283,3.0,1,47.11557828972427,429.8722202318098
968,609.7641762672074,535.0413686758016,760.3180003313893,6.0,6,59.687260189258545,455.5906366687148
969,528.4453619791897,87.98522737149395,422.19406466177116,4.0,0,41.45124375742279,290.7831724307384
970,697.3040488263833,85.0780576424651,335.3882824024209,,3,56.699011356816165,350.1254359527255
971,943.1467653922822,1255.9607133298716,172.27650269869326,,8,72.56522451212453,166.30285479572527
972,759.3148874892253,445.952674460578,639.6542391957935,3.0,3,67.14025975053025,464.22502791540717
973,293.44634073168106,801.2142110462823,600.8329490566936,,2,107.22938288035145,632.67808381997
974,128.06482155515621,483.1520817037209,338.2662788931012,3.0,9,49.891592324401756,55.33233165150658
975,336.03763986984256,1413.9849054172437,68.89506046942202,4.0,9,47.201877700203646,441.13050946394674
976,635.5701376302294,425.9803003553719,679.2479957885081,3.0,1,61.34584392552372,340.8741437152187
977,146.2832321358253,673.0023784714558,58.563487590555226,6.0,2,48.0198619975085,628.1959336229769
978,546.7296224811128,1315.4588632026728,,5.0,0,63.65789039771942,844.6166867112154
979,637.1585640252002,1270.8036718481226,777.6928322945428,5.0,9,62.45428763983975,550.6741730244613
980,400.81950173526474,319.8470558771021,378.2459961111526,4.0,7,33.47949732394338,152.2004158180887
981,793.8209833712398,1213.83279920378,226.23005374696456,4.0,0,67.66116684649613,627.0836498773695
982,195.93842782039462,714.3709857699444,578.6532575325363,6.0,2,90.96578912300967,492.43030841382296
983,167.62400356222787,750.3048645237651,662.8461065116888,4.0,2,79.07400551433743,526.9106075571467
984,755.369880583243,243.5459600031185,459.8227370583855,6.0,1,48.55984038315919,459.75034679426756
985,545.9421845855786,166.87219494783074,775.2764564421096,4.0,4,74.91629553349804,355.7257910036205
986,719.5621567849624,1105.5119951119595,88.75154124347083,5.0,9,42.230910711076284,499.2682273486061
987,491.34460474337163,769.8686709151847,428.5966987283961,5.0,2,38.66148500015434,627.1716672056434
988,321.76182991519613,683.4335187920103,588.8404604919126,4.0,2,85.76121169846363,505.2229488883221
989,837.1920859067798,1107.7869315459752,696.9803533618842,5.0,7,71.0666595736161,440.65369483054627
990,819.4742910720813,1159.9937035371092,184.44170893084254,3.0,3,53.25735713028891,669.4629873742258
991,725.2268237689841,280.4168431205627,650.002611322761,4.0,3,50.0634155456522,455.3710424966536
992,344.9306235069664,934.8264667425799,464.53030678890894,6.0,2,46.8457119802533,468.33799548220173
993,631.2076001821783,246.26341930264402,,6.0,0,38.46640195562553,570.9396693303909
994,424.8765072460241,1139.4938747421163,148.78627143432016,1.0,7,54.84055752344936,14.373839934433562
995,182.42386599397074,1002.5849765873523,698.9718191816843,3.0,0,89.92916778865778,532.9711393348571
996,925.5822179160185,1437.091200571014,167.9549061347865,4.0,6,64.59699389213819,589.1174494486821
997,223.13676782706526,149.9891237168107,282.3408944068244,6.0,4,43.71020267054141,178.16137890758108
998,955.2136184387222,132.72934566931877,267.5341489718277,4.0,3,38.72100907967631,420.8557089284077
999,501.40519566216017,459.1712583051402,703.5605256431407,3.0,3,68.72109588041599,301.8653410196425
